song_id,artist,title,release_year,migracion_hits,migracion_score,narco_hits,narco_score,politica_mx_hits,politica_mx_score,politica_us_hits,politica_us_score,dominant_topic
2053057,Los Tigres del Norte,Ultimo adiós,,1,2.6738,0,0.0,0,0.0,0,0.0,migracion
1409858,Los Tigres del Norte,Una mujer de este pueblo,,0,0.0,0,0.0,0,0.0,0,0.0,none
968297,Los Tigres del Norte,Un hasta aquí,,0,0.0,0,0.0,0,0.0,0,0.0,none
1433671,Los Tigres del Norte,Un hombre de ley,,0,0.0,2,9.0909,2,9.0909,0,0.0,narco
1537550,Los Tigres del Norte,Unidos para siempre,,0,0.0,0,0.0,0,0.0,0,0.0,none
1067368,Los Tigres del Norte,Un mar de vino,,0,0.0,0,0.0,0,0.0,0,0.0,none
1377392,Los Tigres del Norte,Un Regalo Nomás,,0,0.0,0,0.0,0,0.0,0,0.0,none
1564676,Los Tigres del Norte,Un sueño de tantos,,0,0.0,0,0.0,0,0.0,0,0.0,none
1161540,Los Tigres del Norte,Vale la pena,,0,0.0,0,0.0,0,0.0,0,0.0,none
1535033,Los Tigres del Norte,Valentín Félix,,2,9.6154,6,28.8462,0,0.0,0,0.0,narco
1281601,Los Tigres del Norte,Vamos a Las Vegas,,0,0.0,0,0.0,0,0.0,0,0.0,none
1240584,Los Tigres del Norte,Va por ahí,,0,0.0,0,0.0,0,0.0,0,0.0,none
1334200,Los Tigres del Norte,Ven,,0,0.0,0,0.0,0,0.0,0,0.0,none
1560816,Los Tigres del Norte,Veneno de amor,,0,0.0,0,0.0,0,0.0,0,0.0,none
1159226,Los Tigres del Norte,Ven mi corazón,,0,0.0,0,0.0,0,0.0,0,0.0,none
1459894,Los Tigres del Norte,Viva mi Sinaloa,,1,4.7847,4,19.1388,2,9.5694,0,0.0,narco
1564409,Los Tigres del Norte,Vivan los mojados,,3,17.341,1,5.7803,0,0.0,0,0.0,migracion
1707313,Los Tigres del Norte,Ya Encontraron A Camelia,,0,0.0,2,12.987,0,0.0,0,0.0,narco
1280258,Los Tigres del Norte,Ya lo sabía,,0,0.0,0,0.0,0,0.0,0,0.0,none
1678863,Los Tigres del Norte,Ya no hagas más sacrificios,,0,0.0,0,0.0,0,0.0,0,0.0,none
868870,Los Tigres del Norte,Ya nos dieron permiso,,6,34.4828,4,22.9885,0,0.0,0,0.0,migracion
1489943,Los Tigres del Norte,Ya te soñé conmigo,,0,0.0,0,0.0,0,0.0,0,0.0,none
1282530,Los Tigres del Norte,Y dices que tú me amas,,2,19.6078,0,0.0,0,0.0,0,0.0,migracion
1859811,Los Tucanes de Tijuana,365 Días,,0,0.0,0,0.0,0,0.0,0,0.0,none
1991673,Los Tucanes de Tijuana,6 pies boca abajo,,0,0.0,0,0.0,0,0.0,0,0.0,none
8281264,Los Tucanes de Tijuana,Adiós para siempre adiós,,0,0.0,0,0.0,0,0.0,0,0.0,none
8275694,Los Tucanes de Tijuana,Albino Quintero,,3,17.2414,5,28.7356,0,0.0,1,5.7471,narco
8276847,Los Tucanes de Tijuana,Alegre y mujeriego,,0,0.0,0,0.0,0,0.0,0,0.0,none
1984236,Los Tucanes de Tijuana,Alegre y mujeriego - con banda sinaloense,,0,0.0,0,0.0,0,0.0,0,0.0,none
2047864,Los Tucanes de Tijuana,Alejandro Gamino,,2,9.1743,2,9.1743,0,0.0,0,0.0,migracion
887953,Los Tucanes de Tijuana,Almas Gemelas,,0,0.0,0,0.0,0,0.0,0,0.0,none
1852723,Los Tucanes de Tijuana,Amante De Lo Bueno,,1,5.0251,1,5.0251,0,0.0,0,0.0,migracion
2007455,Los Tucanes de Tijuana,Amante de lo bueno - con banda sinaloense,,1,5.1813,1,5.1813,0,0.0,0,0.0,migracion
1855996,Los Tucanes de Tijuana,Amor Compartido,,0,0.0,0,0.0,0,0.0,0,0.0,none
1194653,Los Tucanes de Tijuana,Amor Platónico,,0,0.0,0,0.0,0,0.0,0,0.0,none
8276812,Los Tucanes de Tijuana,A mover el bote,,0,0.0,7,24.735,0,0.0,0,0.0,narco
9063626,Los Tucanes de Tijuana,Ando Bien Agusto,,0,0.0,1,3.5971,0,0.0,0,0.0,narco
1693015,Los Tucanes de Tijuana,Ando Bien Arreglado,,0,0.0,0,0.0,0,0.0,0,0.0,none
2100048,Los Tucanes de Tijuana,Armando soto,,1,5.1282,6,30.7692,2,10.2564,0,0.0,narco
8279917,Los Tucanes de Tijuana,Arreola Reyes,,1,5.2356,2,10.4712,0,0.0,0,0.0,narco
2208115,Los Tucanes de Tijuana,Aventura Pasada,,0,0.0,0,0.0,0,0.0,0,0.0,none
1970756,Los Tucanes de Tijuana,Barbarino,,0,0.0,2,11.6959,0,0.0,0,0.0,narco
8280074,Los Tucanes de Tijuana,Caballeros del Camino,,1,5.5556,2,11.1111,2,11.1111,0,0.0,narco
8276810,Los Tucanes de Tijuana,Cada vez que te miro,,0,0.0,0,0.0,0,0.0,0,0.0,none
1770251,Los Tucanes de Tijuana,Carrera Prohibida,,1,5.8824,1,5.8824,0,0.0,0,0.0,migracion
973037,Los Tucanes de Tijuana,Cartel De Kilo,,0,0.0,6,27.027,0,0.0,0,0.0,narco
8281288,Los Tucanes de Tijuana,Cerveza y cassettes,,0,0.0,0,0.0,0,0.0,0,0.0,none
1952925,Los Tucanes de Tijuana,Chapita de michoacan,,1,5.4945,0,0.0,0,0.0,0,0.0,migracion
2065981,Los Tucanes de Tijuana,Chuy espinosa (el michoacano),,1,4.7619,4,19.0476,0,0.0,0,0.0,narco
1268498,Los Tucanes de Tijuana,Cien Por Uno,,4,17.5439,3,13.1579,0,0.0,0,0.0,migracion
1602276,Los Tucanes de Tijuana,Clave Nueva,,3,15.3061,2,10.2041,0,0.0,0,0.0,migracion
896420,Los Tucanes de Tijuana,Clave Privada,,1,5.291,3,15.873,0,0.0,0,0.0,narco
2095559,Los Tucanes de Tijuana,Como el pez,,0,0.0,0,0.0,0,0.0,0,0.0,none
8279956,Los Tucanes de Tijuana,Como me gustas,,0,0.0,0,0.0,0,0.0,0,0.0,none
1266588,Los Tucanes de Tijuana,Consulado Privado,,8,50.3145,2,12.5786,0,0.0,1,6.2893,migracion
8281263,Los Tucanes de Tijuana,Cuando tu estás conmigo,,0,0.0,0,0.0,0,0.0,0,0.0,none
2116618,Los Tucanes de Tijuana,Cuando tú ests conmigo,,0,0.0,0,0.0,0,0.0,0,0.0,none
8281217,Los Tucanes de Tijuana,Decisiones Al Azar,,0,0.0,7,38.674,0,0.0,0,0.0,narco
1983268,Los Tucanes de Tijuana,Dejate querer,,0,0.0,0,0.0,0,0.0,0,0.0,none
1992293,Los Tucanes de Tijuana,Desatando el morral,,0,0.0,2,11.5607,0,0.0,0,0.0,narco
1067809,Los Tucanes de Tijuana,Desde Que Te Amo,,0,0.0,0,0.0,0,0.0,0,0.0,none
1934676,Los Tucanes de Tijuana,De tin marin,,0,0.0,0,0.0,0,0.0,0,0.0,none
10669050,Los Tucanes de Tijuana,Drácula,,2,8.7719,1,4.386,0,0.0,0,0.0,migracion
8275696,Los Tucanes de Tijuana,El 28,,2,12.6582,5,31.6456,0,0.0,0,0.0,narco
8275695,Los Tucanes de Tijuana,El 28 (Intro),,4,68.9655,2,34.4828,1,17.2414,0,0.0,migracion
1845854,Los Tucanes de Tijuana,El 42,,3,14.8515,5,24.7525,0,0.0,0,0.0,narco
2050435,Los Tucanes de Tijuana,El Agricultor,,0,0.0,1,6.5789,0,0.0,0,0.0,narco
2077743,Los Tucanes de Tijuana,El Águila Blanca,,0,0.0,4,26.4901,1,6.6225,0,0.0,narco
1689572,Los Tucanes de Tijuana,El Amor Soñado,,0,0.0,0,0.0,0,0.0,0,0.0,none
1829984,Los Tucanes de Tijuana,El Árabe,,0,0.0,0,0.0,0,0.0,0,0.0,none
2191019,Los Tucanes de Tijuana,El Bachoco,,0,0.0,2,10.2564,0,0.0,0,0.0,narco
2066907,Los Tucanes de Tijuana,El balido de mi ganado,,1,6.4516,2,12.9032,0,0.0,0,0.0,narco
2060720,Los Tucanes de Tijuana,El benefactor de colima,,1,5.7471,2,11.4943,0,0.0,0,0.0,narco
1852535,Los Tucanes de Tijuana,El Borrachín,,2,10.929,3,16.3934,0,0.0,0,0.0,narco
1956738,Los Tucanes de Tijuana,El borrachin - con banda sinaloense,,2,10.929,3,16.3934,0,0.0,0,0.0,narco
1626578,Los Tucanes de Tijuana,El Borrego,,2,8.1967,6,24.5902,0,0.0,2,8.1967,narco
2060619,Los Tucanes de Tijuana,El bravo,,1,4.2735,4,17.094,0,0.0,0,0.0,narco
1988046,Los Tucanes de Tijuana,El cartel de a kilo,,1,4.5045,5,22.5225,0,0.0,0,0.0,narco
2061438,Los Tucanes de Tijuana,El catador,,2,11.4286,0,0.0,0,0.0,0,0.0,migracion
2217208,Los Tucanes de Tijuana,El Centenario (En Vivo),,3,10.0334,5,16.7224,0,0.0,0,0.0,narco
1545238,Los Tucanes de Tijuana,El Chaca,,5,25.1256,2,10.0503,0,0.0,0,0.0,migracion
1185759,Los Tucanes de Tijuana,El Chaca De Michoacan,,5,25.3807,2,10.1523,0,0.0,0,0.0,migracion
8279916,Los Tucanes de Tijuana,El Chango Avilés,,0,0.0,4,25.641,0,0.0,0,0.0,narco
1181943,Los Tucanes de Tijuana,El Chapo Guzman,,1,6.0241,14,84.3373,0,0.0,0,0.0,narco
2085340,Los Tucanes de Tijuana,El charro de culiacan,,2,12.5786,4,25.1572,0,0.0,1,6.2893,narco
8275663,Los Tucanes de Tijuana,El Chemo López,,0,0.0,6,28.5714,2,9.5238,0,0.0,narco
2252550,Los Tucanes de Tijuana,El Chiricuas,,1,5.291,10,52.9101,0,0.0,0,0.0,narco
8275757,Los Tucanes de Tijuana,El Clásico (Chivas vs América),,0,0.0,0,0.0,0,0.0,0,0.0,none
2050931,Los Tucanes de Tijuana,El comandante de la torre,,3,18.4049,6,36.8098,0,0.0,0,0.0,narco
2119069,Los Tucanes de Tijuana,El comandante metro 3,,4,19.7044,7,34.4828,0,0.0,0,0.0,narco
1988531,Los Tucanes de Tijuana,El comando negro,,0,0.0,11,51.1628,0,0.0,0,0.0,narco
1940548,Los Tucanes de Tijuana,El comando negro - con banda sinaloense,,0,0.0,11,51.1628,0,0.0,0,0.0,narco
2247414,Los Tucanes de Tijuana,El Cris,,1,5.291,10,52.9101,0,0.0,0,0.0,narco
1998982,Los Tucanes de Tijuana,El cruzador,,2,11.4286,0,0.0,0,0.0,0,0.0,migracion
2058357,Los Tucanes de Tijuana,El cuate,,2,8.1633,2,8.1633,0,0.0,0,0.0,migracion
2049893,Los Tucanes de Tijuana,El De La Bolsa Terciada,,1,4.9261,3,14.7783,0,0.0,0,0.0,narco
2080003,Los Tucanes de Tijuana,El diamante negro,,0,0.0,5,24.1546,0,0.0,0,0.0,narco
1715427,Los Tucanes de Tijuana,El Doctor Del Pueblo,,5,29.2398,0,0.0,0,0.0,0,0.0,migracion
2050221,Los Tucanes de Tijuana,El Empresario,,3,15.2284,2,10.1523,0,0.0,1,5.0761,migracion
8280047,Los Tucanes de Tijuana,El Gallo,,0,0.0,5,25.641,0,0.0,0,0.0,narco
8279954,Los Tucanes de Tijuana,El Gordito Country,,0,0.0,0,0.0,0,0.0,0,0.0,none
2091957,Los Tucanes de Tijuana,El gran jefe (el mayel),,2,12.2699,1,6.135,2,12.2699,1,6.135,migracion
2098569,Los Tucanes de Tijuana,El guacho,,0,0.0,3,15.0,0,0.0,0,0.0,narco
1859048,Los Tucanes de Tijuana,El Güicho,,0,0.0,3,14.9254,0,0.0,0,0.0,narco
2252636,Los Tucanes de Tijuana,El H2,,0,0.0,7,32.8638,0,0.0,0,0.0,narco
1993958,Los Tucanes de Tijuana,El hijo de la mafia,,3,13.5135,6,27.027,0,0.0,0,0.0,narco
2063313,Los Tucanes de Tijuana,El jabali,,1,5.3476,8,42.7807,0,0.0,0,0.0,narco
1862010,Los Tucanes de Tijuana,El Jb,,0,0.0,6,28.3019,0,0.0,0,0.0,narco
1224764,Los Tucanes de Tijuana,El Jefazo,,1,5.848,1,5.848,0,0.0,0,0.0,migracion
1854123,Los Tucanes de Tijuana,El Jefe De La Sierra,,0,0.0,8,35.2423,2,8.8106,2,8.8106,narco
1969690,Los Tucanes de Tijuana,El jefe de la sierra - con banda sinaloense,,0,0.0,8,35.0877,2,8.7719,2,8.7719,narco
1853875,Los Tucanes de Tijuana,El Karis,,0,0.0,8,45.7143,1,5.7143,0,0.0,narco
1851509,Los Tucanes de Tijuana,El Mambo Del Bigote,,0,0.0,4,11.5607,0,0.0,0,0.0,narco
1854836,Los Tucanes de Tijuana,El Manny Flores,,3,13.1579,3,13.1579,0,0.0,0,0.0,migracion
1766228,Los Tucanes de Tijuana,El Manos Verdes,,0,0.0,7,37.4332,0,0.0,0,0.0,narco
2081770,Los Tucanes de Tijuana,El mas bravo de los bravos,,1,4.2735,4,17.094,0,0.0,0,0.0,narco
2066853,Los Tucanes de Tijuana,El metro,,0,0.0,4,17.0213,2,8.5106,0,0.0,narco
1055953,Los Tucanes de Tijuana,El Milagro,,1,4.8544,2,9.7087,0,0.0,0,0.0,narco
1847623,Los Tucanes de Tijuana,El Muletas,,0,0.0,8,31.6206,1,3.9526,0,0.0,narco
1154567,Los Tucanes de Tijuana,El MZ,,0,0.0,0,0.0,0,0.0,0,0.0,none
2122415,Los Tucanes de Tijuana,El narco,,0,0.0,3,19.1083,0,0.0,0,0.0,narco
1805038,Los Tucanes de Tijuana,El Narizon,,0,0.0,1,6.8966,0,0.0,0,0.0,narco
1494078,Los Tucanes de Tijuana,El Ojo De Agua,,0,0.0,1,4.5662,0,0.0,0,0.0,narco
2090779,Los Tucanes de Tijuana,El paisano,,2,10.5263,1,5.2632,1,5.2632,0,0.0,migracion
1936915,Los Tucanes de Tijuana,El pap de los pollitos,,1,5.814,7,40.6977,0,0.0,0,0.0,narco
2013415,Los Tucanes de Tijuana,El pap de los pollitos - con banda sinaloense,,1,5.814,7,40.6977,0,0.0,0,0.0,narco
8280077,Los Tucanes de Tijuana,El Pariente,,3,17.9641,2,11.976,0,0.0,0,0.0,migracion
2071765,Los Tucanes de Tijuana,El paro,,3,17.6471,4,23.5294,0,0.0,0,0.0,narco
1650699,Los Tucanes de Tijuana,El Pesado,,3,17.4419,4,23.2558,0,0.0,0,0.0,narco
965611,Los Tucanes de Tijuana,El Poblano,,0,0.0,3,20.8333,0,0.0,0,0.0,narco
1860677,Los Tucanes de Tijuana,El Polimenso,,0,0.0,10,42.735,0,0.0,0,0.0,narco
1175789,Los Tucanes de Tijuana,El Postre,,0,0.0,2,12.2699,0,0.0,0,0.0,narco
8281220,Los Tucanes de Tijuana,El Primito,,1,4.386,8,35.0877,0,0.0,0,0.0,narco
1511832,Los Tucanes de Tijuana,El Primo,,0,0.0,2,11.0497,0,0.0,0,0.0,narco
9889147,Los Tucanes de Tijuana,El Primo De La Costa,,1,4.1841,6,25.1046,0,0.0,0,0.0,narco
1857875,Los Tucanes de Tijuana,El Puma,,2,12.1951,10,60.9756,0,0.0,0,0.0,narco
1969477,Los Tucanes de Tijuana,El puño de polvo,,2,11.3636,2,11.3636,0,0.0,0,0.0,migracion
2081798,Los Tucanes de Tijuana,El rayito,,1,5.3763,2,10.7527,0,0.0,0,0.0,narco
1933259,Los Tucanes de Tijuana,El rbol,,0,0.0,0,0.0,0,0.0,0,0.0,none
2010378,Los Tucanes de Tijuana,El rbol - con banda sinaloense,,0,0.0,0,0.0,0,0.0,0,0.0,none
2047979,Los Tucanes de Tijuana,El Regalito,,0,0.0,0,0.0,0,0.0,0,0.0,none
1945332,Los Tucanes de Tijuana,El resbalón,,0,0.0,0,0.0,0,0.0,0,0.0,none
2192142,Los Tucanes de Tijuana,El Shaka,,0,0.0,3,14.5631,1,4.8544,0,0.0,narco
2071551,Los Tucanes de Tijuana,El sierra,,4,19.7044,7,34.4828,0,0.0,0,0.0,narco
1859310,Los Tucanes de Tijuana,El Sinverguenza,,0,0.0,1,5.3191,0,0.0,0,0.0,narco
2048113,Los Tucanes de Tijuana,El Subconsciente,,0,0.0,1,6.3694,0,0.0,0,0.0,narco
1857824,Los Tucanes de Tijuana,El Tío Borrachales,,0,0.0,0,0.0,0,0.0,0,0.0,none
2082720,Los Tucanes de Tijuana,El tocayo,,4,23.2558,2,11.6279,0,0.0,0,0.0,migracion
1763215,Los Tucanes de Tijuana,El Trailero,,0,0.0,0,0.0,0,0.0,0,0.0,none
1847556,Los Tucanes de Tijuana,El Tres Letras,,1,5.4945,6,32.967,0,0.0,0,0.0,narco
8281207,Los Tucanes de Tijuana,El Viejon,,0,0.0,0,0.0,0,0.0,0,0.0,none
1858045,Los Tucanes de Tijuana,El Virus Del Amor,,0,0.0,0,0.0,0,0.0,0,0.0,none
2224728,Los Tucanes de Tijuana,El Yanky,,0,0.0,3,14.5631,1,4.8544,0,0.0,narco
2085679,Los Tucanes de Tijuana,Empinando el codo,,2,11.4286,0,0.0,0,0.0,0,0.0,migracion
1934280,Los Tucanes de Tijuana,En cajita de oro,,0,0.0,0,0.0,0,0.0,0,0.0,none
1755047,Los Tucanes de Tijuana,Eres Mi Sueño,,0,0.0,0,0.0,0,0.0,0,0.0,none
1815388,Los Tucanes de Tijuana,Esa Loción Me Mata,,0,0.0,0,0.0,0,0.0,0,0.0,none
8281255,Los Tucanes de Tijuana,Eso Me Pasa,,0,0.0,0,0.0,0,0.0,0,0.0,none
919231,Los Tucanes de Tijuana,Espejeando,,0,0.0,1,4.5455,0,0.0,0,0.0,narco
1179815,Los Tucanes de Tijuana,Estoy A Dieta,,0,0.0,0,0.0,2,12.8205,0,0.0,politica_mx
2098616,Los Tucanes de Tijuana,Es tu bronca,,0,0.0,0,0.0,0,0.0,0,0.0,none
1088237,Los Tucanes de Tijuana,Es Verdad,,0,0.0,0,0.0,0,0.0,0,0.0,none
11225990,Los Tucanes de Tijuana,Es Verdad (En Vivo),,0,0.0,0,0.0,0,0.0,0,0.0,none
1436052,Los Tucanes de Tijuana,Fiesta En La Sierra,,1,4.8309,4,19.3237,0,0.0,0,0.0,narco
1982530,Los Tucanes de Tijuana,Fiesta en la sierra - con banda sinaloense,,1,4.8309,4,19.3237,0,0.0,0,0.0,narco
2083127,Los Tucanes de Tijuana,Frontera roja,,3,19.7368,2,13.1579,3,19.7368,0,0.0,migracion
2092241,Los Tucanes de Tijuana,Gatos rayados,,5,22.0264,0,0.0,0,0.0,0,0.0,migracion
2123979,Los Tucanes de Tijuana,Gente del crtel,,2,9.7561,6,29.2683,0,0.0,0,0.0,narco
2101133,Los Tucanes de Tijuana,Gerardo el poderoso,,0,0.0,2,12.1951,3,18.2927,0,0.0,politica_mx
1854230,Los Tucanes de Tijuana,Gracias Porque Te Fuiste,,0,0.0,0,0.0,0,0.0,0,0.0,none
1979659,Los Tucanes de Tijuana,Gracias Porque Te Fuiste (Versión Banda Sinaloense),,0,0.0,0,0.0,0,0.0,0,0.0,none
8281592,Los Tucanes de Tijuana,Gracias Viejo,,0,0.0,0,0.0,0,0.0,0,0.0,none
1326674,Los Tucanes de Tijuana,Hacemos Bonita Pareja,,0,0.0,0,0.0,0,0.0,0,0.0,none
1462654,Los Tucanes de Tijuana,Hombre De Negocios,,0,0.0,1,6.0606,1,6.0606,0,0.0,narco
2058339,Los Tucanes de Tijuana,Hotel corazón,,0,0.0,0,0.0,0,0.0,0,0.0,none
2121811,Los Tucanes de Tijuana,J.r.,,0,0.0,3,19.1083,0,0.0,0,0.0,narco
1474533,Los Tucanes de Tijuana,Jugo A La Vida,,0,0.0,0,0.0,0,0.0,0,0.0,none
2217122,Los Tucanes de Tijuana,Julián Pérez,,2,7.2727,2,7.2727,0,0.0,0,0.0,migracion
2123239,Los Tucanes de Tijuana,Julin perez,,2,7.2727,2,7.2727,0,0.0,0,0.0,migracion
1374790,Los Tucanes de Tijuana,Kiki Urias,,3,16.3934,2,10.929,0,0.0,0,0.0,migracion
8281221,Los Tucanes de Tijuana,La Boda Prometida,,0,0.0,0,0.0,0,0.0,0,0.0,none
1847617,Los Tucanes de Tijuana,La Chica Sexy,,0,0.0,0,0.0,0,0.0,0,0.0,none
2048205,Los Tucanes de Tijuana,La Chiqui Baby,,0,0.0,0,0.0,0,0.0,0,0.0,none
1829621,Los Tucanes de Tijuana,La Chona (Remix),,0,0.0,1,2.9412,0,0.0,0,0.0,narco
6888850,Los Tucanes de Tijuana,La Coyote (Serie de TV “Señora Acero 3” Soundtrack Version),,8,22.1607,9,24.9307,0,0.0,0,0.0,narco
1858320,Los Tucanes de Tijuana,La Familia Michoacana,,1,5.848,2,11.6959,0,0.0,0,0.0,narco
1146754,Los Tucanes de Tijuana,La Fiesta De Los Panes,,0,0.0,0,0.0,0,0.0,0,0.0,none
8275754,Los Tucanes de Tijuana,La Gran Noche,,0,0.0,0,0.0,0,0.0,0,0.0,none
13870328,Los Tucanes de Tijuana,La Justiciera De La Frontera,,7,14.8936,19,40.4255,0,0.0,0,0.0,narco
8280026,Los Tucanes de Tijuana,La Ley 57,,7,28.1124,2,8.0321,0,0.0,0,0.0,migracion
2000418,Los Tucanes de Tijuana,La mesa servida,,1,4.8309,2,9.6618,0,0.0,0,0.0,narco
2048917,Los Tucanes de Tijuana,La Nacha Bustos,,0,0.0,0,0.0,0,0.0,0,0.0,none
1851598,Los Tucanes de Tijuana,La Perra,,0,0.0,14,47.2973,0,0.0,0,0.0,narco
2048639,Los Tucanes de Tijuana,La Perra De Parra,,0,0.0,14,47.2973,0,0.0,0,0.0,narco
2098259,Los Tucanes de Tijuana,La piedrita colombiana,,0,0.0,3,16.129,0,0.0,0,0.0,narco
1020623,Los Tucanes de Tijuana,La Piñata,,0,0.0,14,47.2973,0,0.0,0,0.0,narco
1249120,Los Tucanes de Tijuana,La Pista Secreta,,0,0.0,9,46.1538,0,0.0,0,0.0,narco
2048742,Los Tucanes de Tijuana,La Profecia,,0,0.0,2,9.7561,0,0.0,0,0.0,narco
1395506,Los Tucanes de Tijuana,La Recompensa,,2,13.6054,5,34.0136,0,0.0,0,0.0,narco
11225999,Los Tucanes de Tijuana,Las Heladas (En Vivo),,0,0.0,8,32.9218,0,0.0,0,0.0,narco
1983778,Los Tucanes de Tijuana,La Tambora Va A Sonar,,1,4.6296,11,50.9259,0,0.0,0,0.0,narco
8281195,Los Tucanes de Tijuana,La Tartamuda,,0,0.0,1,6.0976,0,0.0,0,0.0,narco
1047023,Los Tucanes de Tijuana,La Troca,,1,5.8824,1,5.8824,0,0.0,0,0.0,migracion
13869998,Los Tucanes de Tijuana,La Venganza De Sarita,,0,0.0,5,15.1057,0,0.0,0,0.0,narco
8276855,Los Tucanes de Tijuana,La vida es alegría,,0,0.0,0,0.0,0,0.0,0,0.0,none
2072362,Los Tucanes de Tijuana,Lista negra,,0,0.0,6,35.0877,0,0.0,0,0.0,narco
2128284,Los Tucanes de Tijuana,Los borregos,,2,8.1967,6,24.5902,0,0.0,2,8.1967,narco
1124923,Los Tucanes de Tijuana,Los Chiquinarcos,,1,6.2893,3,18.8679,0,0.0,0,0.0,narco
1938594,Los Tucanes de Tijuana,Los Chiquinarcos - Con Banda Sinaloense,,1,6.2893,3,18.8679,0,0.0,0,0.0,narco
8275698,Los Tucanes de Tijuana,Los Chiquinarcos (Intro),,0,0.0,1,27.027,0,0.0,0,0.0,narco
10667734,Los Tucanes de Tijuana,Los Chiquinarcos - Intro Banda Sinaloense,,0,0.0,1,27.027,0,0.0,0,0.0,narco
8279918,Los Tucanes de Tijuana,Los Compadres,,1,6.3291,3,18.9873,0,0.0,0,0.0,narco
1687893,Los Tucanes de Tijuana,Los Compas De Almoloya,,1,5.4645,1,5.4645,0,0.0,0,0.0,migracion
2239232,Los Tucanes de Tijuana,Los Dichos De Lupita,,0,0.0,0,0.0,0,0.0,0,0.0,none
2055539,Los Tucanes de Tijuana,Los guardaespaldas,,0,0.0,5,29.9401,0,0.0,0,0.0,narco
1396602,Los Tucanes de Tijuana,Los Juniors,,0,0.0,1,6.2893,0,0.0,0,0.0,narco
1248701,Los Tucanes de Tijuana,Los Mas Buscados,,0,0.0,0,0.0,0,0.0,0,0.0,none
2117056,Los Tucanes de Tijuana,Los ms buscadas,,0,0.0,0,0.0,0,0.0,0,0.0,none
8275703,Los Tucanes de Tijuana,Los Pelones,,2,12.2699,8,49.0798,0,0.0,0,0.0,narco
8275702,Los Tucanes de Tijuana,Los Pelones (Intro),,2,64.5161,0,0.0,0,0.0,0,0.0,migracion
1858742,Los Tucanes de Tijuana,Luna Llena,,0,0.0,1,7.9365,0,0.0,0,0.0,narco
2080471,Los Tucanes de Tijuana,Lupe bombas,,2,7.6336,0,0.0,0,0.0,0,0.0,migracion
8275661,Los Tucanes de Tijuana,Manuel Borgia (El Mexicano),,3,10.0,3,10.0,0,0.0,2,6.6667,migracion
1513138,Los Tucanes de Tijuana,Manuel Caro Carrillo,,0,0.0,1,5.6818,0,0.0,0,0.0,narco
8275699,Los Tucanes de Tijuana,Mario Peralta (El Plateado),,4,20.3046,1,5.0761,0,0.0,0,0.0,migracion
2087129,Los Tucanes de Tijuana,Masacre en vallarta,,2,10.4712,0,0.0,0,0.0,0,0.0,migracion
8275659,Los Tucanes de Tijuana,Más Vale Cholo,,0,0.0,5,18.797,2,7.5188,0,0.0,narco
8276854,Los Tucanes de Tijuana,Me acostumbre a tus besos,,0,0.0,0,0.0,0,0.0,0,0.0,none
1859000,Los Tucanes de Tijuana,Me Gusta La Banda,,1,3.6765,1,3.6765,0,0.0,0,0.0,migracion
871702,Los Tucanes de Tijuana,Me Haces Mucha Falta,,0,0.0,4,25.8065,0,0.0,0,0.0,narco
1125986,Los Tucanes de Tijuana,Me Robaste El Corazón,,0,0.0,0,0.0,0,0.0,0,0.0,none
2051080,Los Tucanes de Tijuana,Mi Amor Inseparable,,0,0.0,0,0.0,0,0.0,0,0.0,none
8280001,Los Tucanes de Tijuana,Mi Consuelo,,1,6.25,0,0.0,0,0.0,0,0.0,migracion
8275761,Los Tucanes de Tijuana,Mi estrella de Hollywood,,0,0.0,0,0.0,0,0.0,0,0.0,none
1965726,Los Tucanes de Tijuana,Mil promesas,,0,0.0,0,0.0,0,0.0,0,0.0,none
8281187,Los Tucanes de Tijuana,Mis Tres Viejas (Intro),,0,0.0,1,19.2308,0,0.0,0,0.0,narco
8275657,Los Tucanes de Tijuana,Mi Tiendita,,1,4.6948,1,4.6948,0,0.0,0,0.0,migracion
1981551,Los Tucanes de Tijuana,Mi venganza,,0,0.0,0,0.0,0,0.0,0,0.0,none
2059599,Los Tucanes de Tijuana,Morenita querida,,0,0.0,0,0.0,3,16.2162,0,0.0,politica_mx
1775923,Los Tucanes de Tijuana,No Porque Se Muera Un Chivo,,1,7.2464,0,0.0,0,0.0,0,0.0,migracion
2083724,Los Tucanes de Tijuana,No solo de traficante,,1,5.4348,4,21.7391,0,0.0,0,0.0,narco
8281262,Los Tucanes de Tijuana,No te sorprendas,,0,0.0,0,0.0,0,0.0,0,0.0,none
2074391,Los Tucanes de Tijuana,Nuestro destino,,0,0.0,0,0.0,0,0.0,0,0.0,none
776061,Los Tucanes de Tijuana,Ombligo A Ombligo,,0,0.0,3,6.3694,0,0.0,0,0.0,narco
10919705,Los Tucanes de Tijuana,Ombligo A Ombligo (Tucanes Mix),,0,0.0,3,6.9767,0,0.0,0,0.0,narco
1978283,Los Tucanes de Tijuana,Operacion casablanca,,0,0.0,0,0.0,0,0.0,2,12.1951,politica_us
981722,Los Tucanes de Tijuana,Operacion Pesada,,4,20.8333,5,26.0417,0,0.0,0,0.0,narco
981151,Los Tucanes de Tijuana,Parranda Y Parranda,,1,6.7114,0,0.0,0,0.0,0,0.0,migracion
