song_id,artist,title,album,release_year,release_date,genius_url,retrieved_at,lyrics_raw_path,language,word_count,lyrics_clean
1004576,Los Tigres del Norte,Allá nos juntamos,,,,https://genius.com/Los-tigres-del-norte-alla-nos-juntamos-lyrics,2026-07-20T09:46:27.256278+00:00,data/raw/los_tigres_del_norte/1004576.json,es,0,"El dia que me toque
Dejar esta vida
Me ire convencido que
El mundo es asi

Si al morir no dejo
Ni un petate nuevo
No habrá quien se ocupe
De hablar mal de mi

No estoy inventando
Lo que digo es cierto
Segun es el muerto
Asi es de la gente la clara expresión

Cuando muere un rico
Dicen ya expiro
Cuando muere un pobre
Dicen ya se lo llevo

Quien le llora a un pobre
Su llanto es sincero
Quien le llora a un rico
Le llora al dinero

El que tiene paga
Para que lo sientan
Cuando yo me muera
Ni se daran cuenta

Pero no me apura
Alla nos juntamos
Aunque yo no tenga
Para comprar llantos
En mis novenarios

Eso que me importa
Si en el campo santo
Cubierto de tierra
Estare lo mismo
Que los millonarios

Quien le llora a un pobre
Su llanto es sincero
Quien le llora a un rico
Le llora al dinero

El que tiene paga
Para que lo sientan
Cuando yo me muera
Ni se daran cuenta

Pero no me apura
Alla nos juntamos
Aunque yo no tenga
Para comprar llantos
En mis novenarios

Eso que me importa
Si en el campo santo
Cubierto de tierra
Estare lo mismo
Que los millonarios"
1503002,Los Tigres del Norte,Al mil por uno,,,,https://genius.com/Los-tigres-del-norte-al-mil-por-uno-lyrics,2026-07-20T09:46:27.256278+00:00,data/raw/los_tigres_del_norte/1503002.json,es,0,"Te puedes ir muy lejos, te puedes ocultar

Y comentarle al mundo que tu ya me olvidaste
Pero en tu pensamiento me vas a recordar

Y me vas a querer, mucho mejor que antes

Porque lo que gozamos, no es fácil de olvidar

Nos dimos a morir las cosas mas bonitas
Pero si decidiste que tu te quieres ir

Te puedo abrir la puerta, y vete desde ahorita

Nomas no me compares si te hallas otro amor

Las cosas del cario se marcan por niveles

Hablando de niveles yo estoy en el mejor

Porque aunque no lo digas yo se que tu me quieres
Nomas no me compares si te hallas otro amor

Lo digo con respeto pero con mucho orgullo

Durante mucho tiempo gozamos lo mejor

Te reto a que me olvides, te doy al mil por uno
Nomas no me compares si te hallas otro amor

Las cosas del cario se marcan por niveles

Hablando de niveles yo estoy en el mejor
Porque aunque no lo digas yo se que tu me quieres

Nomas no me compares si te hallas otro amor

Lo digo con respeto pero con mucho orgullo

Durante mucho tiempo nos dimos lo mejor

Te reto a que me olvides, te doy al mil por uno"
11884727,Los Tigres del Norte,Al Rato,,,,https://genius.com/Los-tigres-del-norte-al-rato-lyrics,2026-07-20T09:46:27.256278+00:00,data/raw/los_tigres_del_norte/11884727.json,unknown,0,
1051397,Los Tigres del Norte,Al sur del Bravo,,,,https://genius.com/Los-tigres-del-norte-al-sur-del-bravo-lyrics,2026-07-20T09:46:27.256278+00:00,data/raw/los_tigres_del_norte/1051397.json,es,0,"Que lentas se hacen las horas
Cuando hay nostalgia
Eternas se hacen las noches lejos de casa
No importa ni cuanto valgas ni cuanto tengas
Si no estas donde tu quieres
Ni el sol calienta

Yo he visto que hombres muy hombres
Rompen en llanto, vencidos por
La añoranza de un gesto amable
Ausentes almas perdidas triste
Paisaje algunos se hunden en vicios
Ya sin coraje

Al sur del bravo hay un valle
Donde el sol rie con la gente
Tal vez alla esté tu sitio
Alla hasta el mar es caliente ahi no
Mueres de frio ahi hay amor en la gente

*puro mexico compa*

El polvo de las veredas es huella
Vieja del hombre que en su aventura
Cruza fronteras invierno que en otros
Tiempos fue primavera, tu sabes
Donde naciste no donde quedas

Al sur del bravo hay un valle
Donde el sol rie con la gente
Tal vez alla esté tu sitio
Alla hasta el mar es caliente ahi no
Mueres de frio ahi hay amor en la gente"
1446094,Los Tigres del Norte,A manos llenas,,,,https://genius.com/Los-tigres-del-norte-a-manos-llenas-lyrics,2026-07-20T09:46:27.256278+00:00,data/raw/los_tigres_del_norte/1446094.json,es,0,"Estas perdiendo el tiempo con tus celos
Y asi que caso tiene que me quieras
No puedo ni siquiera darte un beso
Y si quiero acariciarte te revelas

Ya deja de pensar en esas cosas
Que cruzan en tu mente sin sentido
Te quiero platicar algo y te enojas
Y me acusas de engañarte sin motivo

Aun asi no se porque te quiero tanto
No soy feliz pero a la vez te sigo amando
No se porque tu no valoras esta condena
Yo que te doy el corazon a manos llenas
Yo que te doy el corazon a manos llenas

Me gusta cuando dices que me quieres
Y luego sin palabras me rechazas
No entiendo ese cariño que me tienes
Si apunto de abrazarte te me escapas

Aun asi no se porque te quiero tanto
No soy feliz pero a la vez te sigo amando
No se porque tu no valoras esta condena
Yo que te doy el corazon a manos llenas
Yo que te doy el corazon a manos llenas"
1859046,Los Tigres del Norte,Amarte Me Hace Bien,,,,https://genius.com/Los-tigres-del-norte-amarte-me-hace-bien-lyrics,2026-07-20T09:46:27.256278+00:00,data/raw/los_tigres_del_norte/1859046.json,en,0,"TU PIDEME LA LUNA
Y PIDEME UNA ESTRELLA
TENGO TU CARIÑO
TU PIDE LO QUE QUIERAS
YO ESTABA EN EL SUELO
Y TU ME LEVANTASTE
SOY AGRADECIDO
SABRE COMO PAGARTE
TU AMOR BORRA EL PECADO
Y SANA LA HERIDA DE MI PASADO
TU AMOR ME HA VUELTO A LA VIDA
Y TANTA TRISTEZA
A TU LADO SE OLVIDA
CUANDO TU ME MIRAS CON TUS OJOS DE CHIQUILLA
TAN TRAVIESA, UNA FLECHA ME ATRAVIESA
CUANDO TU ME TOCAS
LA SANGRE SE ME ALVOROTA
Y EN SEGUNDOS TE APODERAS
DE MI MUNDO
ES TAN FACIL RECONOCER
QUE AMARTE ME HACE BIEN
QUE AMARTE ME HACE BIEN
TU PIDEME LA LUNA
Y TAMBIEN UNA ESTRELLA
AHORA EN ESTE INSTANTE TE BAJO LA MAS BELLA
YO ESTABA EN EL SUELO
Y TU ME LEVANTASTE
MIENTRA TENGA VIDA
NO DEJARE AMARTE
TU AMOR BORRA EL PECADO
Y SANA LA HERIDA DE MI PASADO
TU AMOR ME HA VUELTO A LA VIDA
Y TANTA TRISTEZA
A TU LADO SE OLVIDA
CUANDO TU ME MIRAS CON TUS OJOS DE CHIQUILLA
TAN TRAVIESA, UNA FLECHA ME ATRAVIESA
CUANDO TU ME TOCAS
LA SANGRE SE ME ALVOROTA
Y EN SEGUNDOS TE APODERAS
DE MI MUNDO
ES TAN FACIL RECONOCER
QUE AMARTE ME HACE BIEN
QUE AMARTE ME HACE BIEN"
1549915,Los Tigres del Norte,América central,,,,https://genius.com/Los-tigres-del-norte-america-central-lyrics,2026-07-20T09:46:27.256278+00:00,data/raw/los_tigres_del_norte/1549915.json,es,0,"Esta es mi canción para América Central
Donde todos somos hermanos
Dios nos regalo el paraíso terrenal
A los centroamericanos

Somos de sangre caliente, mezcla diferentes razas
La del pirata valiente, indio y español enlazan
A Guatemala y Honduras, el Salvador y Belice
Nicaragua, Costa Rica y Panamá, nuestro señor los bendice

Chapín me dice la gente, seguro por mi bravura
Pues hasta hoy y por siempre, combato la dictadura
De antigua voy a Belmopan, de Ajacutla a la Ceiba
Tegucigalpa y Colón que chulas son
Las que hay en San Pedro Sula

Esta es mi canción para América Central
Donde todos somos hermanos
Dios nos regalo el paraíso terrenal
A los centroamericanos

Le dicen el pulgarcito, les hablo del Salvador
Pues siendo un país chiquito, es un gigante en valor
Los ticos son corazón, Nicaragua siempre lista
Con su frente sandinista nacional para la liberación

En estas siete naciones, unidas como cadenas
Hemos sufrido erupciones, terremotos y la guerra
Luchando contra tiranos, mi Centro América entera
En un futuro cercano, quiera dios levantara su bandera

Esta es mi canción para América Central
Donde todos somos hermanos
Dios nos regalo el paraíso terrenal
A los centroamericanos
Esta es mi canción para América Central
Donde todos somos hermanos
Dios nos regalo el paraíso terrenal
A los centroamericanos"
12019290,Los Tigres del Norte,"América (Live at MTV Los Angeles, CA/2011)",,,,https://genius.com/Los-tigres-del-norte-and-calle-13-america-live-at-mtv-los-angeles-ca-2011-lyrics,2026-07-20T09:46:27.256278+00:00,data/raw/los_tigres_del_norte/12019290.json,es,0,"Aquí está que dice, América

Haber nacido en América es como una bendición
Tierra de bellas imágenes que alegra el corazón
Mosaico de mil colores, bellas mujeres y flores
Para los pueblos de América les canto mi canción

De América, yo soy
De América, yo soy

¡Dice!
Tengo los lagos, tengo los ríos
Tengo mis dientes pa' cuando me sonrío
La nieve que maquilla mis montañas
Tengo el sol que me seca y la lluvia que me baña
Un desierto embriagado con peyotes
Un trago de pulque, para cantar con los coyotes
Todo lo que necesito
Tengo a mis pulmones respirando azul clarito

Trabajo bruto, pero con orgullo
Aquí se comparte, lo mío es tuyo
Este pueblo no se ahoga con marullo
Y si se derrumba, yo lo reconstruyo
Tampoco pestañeo cuando te miro
Para que te recuerdes de mi apellido
La operación cóndor invadiendo mi nido
Oye, perdono pero nunca olvido
¡Dile, ah!

Porque América es todo el continente (Yo soy)
El que nace aquí es Americano (De América)
El color podrá ser diferente (Yo soy)
Mas como hijos de Dios, (De América)
Somos hermanos (Yo soy)

Desde Argentina, Colombia, Ecuador y Paraguay (Dile)
Brasil, Chile y Costa Rica, Salvador y el Uruguay
Venezuela y Guatemala, México, Cuba y Bahamas
Todos son americanos sin importar el color

De América, (oye) yo soy (¡Todos los latinos oye!)
De América, (¡Latinoamérica unida!) yo soy
De América, yo soy
De América, (¡Los tigres del norte en la casa!) yo soy

(¡Somos, con las manos arriba!)
(¡Ahora cantamos todos juntos y dice!)
(¡Uno, dos, tres!)
México, México, México, México
México, México, México, México (Puerto Rico)
¡Que viva Puerto Rico libre, oye!
(Puerto Rico, Puerto Rico, Puerto Rico, Puerto Rico, a huevo)

¡Dice!
Todo comparto con mis hermanos
Soy la pesadilla del sueño americano
Soy América, soy lo que dejaron (De América)
Y toda la sobra de lo que se robaron (Yo soy)
Una fábrica de humo, oye (De América)
Mano de obra campesina para tu consumo (Yo soy)
Todo lo comparto con mis hermanos (De América)
Soy la pesadilla del sueño americano, oi'le (Yo soy)
(Dice, dice)

De América, yo soy
De América, yo soy
De América, yo soy"
1767792,Los Tigres del Norte,A mi enemigo,,,,https://genius.com/Los-tigres-del-norte-a-mi-enemigo-lyrics,2026-07-20T09:46:27.256278+00:00,data/raw/los_tigres_del_norte/1767792.json,es,0,"Si no existiera el color negro
Tampoco se podia ver cual es el blanco
Si no existiera tampoco el hierro
El oro no supieramos valorarlo

Como hay un cielo hay un infierno
Y como hay santos tambien los hay infieles
El odio es ma el amor tierno
Por eso son tan bonitas las mujeres

Por todos los hombres malos de la tierra
Nos damos cuenta que existe la nobleza
De noche escucho el aullido de la fiera
De dia a las aves cantar a la belleza

Yo como todos tambien tengo enemigos
Y ellos no saben como les agradezco
Que asi distingo muy bien a mis amigos
Los que me han dado este lugar que no merezco

Lo digo cristo cruzificado
Es de los buenos de quien debes cuidarte
Que de los malos pierde cuidado
Por que a esos son los que habre de señalarte

Por todos los hombres malos de la tierra
Nos damos cuenta que existe la nobleza
De noche escucho el aullido de la fiera
De dia a las aves cantar a la belleza

Yo como todos tambien tengo enemigos
Y ellos no saben como les agradezco
Que asi distingo muy bien a mis amigos
Los que me han dado este lugar que no merezco"
914275,Los Tigres del Norte,Amigo Juan,,,,https://genius.com/Los-tigres-del-norte-amigo-juan-lyrics,2026-07-20T09:46:27.256278+00:00,data/raw/los_tigres_del_norte/914275.json,es,0,"Amigo Juan, permíteme decirle lo que siento
Amigo Juan, la pena que ha bordado el pensamiento
El sentimiento aquel, amigo Juan, que tú tenías
Una mujer lo destrozo, esa mujer no te quería

Recuerdas Juan, que tú me hablaste de esa joven
De una mujer, que le gustaban tus canciones
Que tus caricias, la llenaban de emociones
Que crees amigo Juan, eran mentiras, sus pasiones

Amigo Juan, tomemos una copa
Para que olvides sus ojos y su boca
Quiero que el vino, te diga gota a gota
Que no es feliz, esa muchacha mentirosa

De veras Juan, que duele mucho ser sincero
Pues tú le diste, a mi me consta, el mundo entero
Y creo Juan, que hiciste mal, con darle tanto
Pero a partir de hoy, la olvidaras, con este canto

Cantemos Juan, sin criticar, sus actuaciones
No hablemos mal, de la mujer, y tus pasiones
Al fin y al cabo, de la mujer todos venimos
Y se que para ti, siempre serán, seres divinos

Amigo Juan, tomemos otra copa
Para que olvides sus ojos y su boca
Quiero que el vino, te diga gota a gota
Que no es feliz, esa mujer tan mentirosa
Que no es feliz, esa muchacha mentirosa"
